"Quantity","base.from","sector.from","base.to","sector.to"
3.02654911622858,4,9,2,8
6.97644959414276,4,10,2,8
35938.8831503065,5,1,2,8
73833.1978830088,5,2,2,8
883.616897090165,5,3,2,8
8351.83983528815,5,4,2,8
1965.66401171137,5,5,2,8
4757.09939243672,5,6,2,8
19169.6953503018,5,7,2,8
233155.463956433,5,8,2,8
263.40444773621,5,9,2,8
1023.82143010263,5,10,2,8
7620.16242152091,1,1,2,9
5206.61028300484,1,2,2,9
53.3095112306203,1,3,2,9
1010.8000601968,1,4,2,9
105.300632159329,1,5,2,9
158.96472151529,1,6,2,9
3069.45793688658,1,7,2,9
2287.50464283103,1,8,2,9
1214.94740042231,1,9,2,9
292.129320285018,1,10,2,9
3165777.75692037,2,1,2,9
340002.264523915,2,2,2,9
5838.83914292086,2,3,2,9
12186.0532253378,2,4,2,9
3783.19866715997,2,5,2,9
9570.69807196694,2,6,2,9
142083.570122318,2,7,2,9
281147.778561182,2,8,2,9
351106.414801394,2,9,2,9
14538.1112390169,2,10,2,9
121.429595215693,3,1,2,9
57.689764175443,3,2,2,9
0.128818087780648,3,3,2,9
4.28932606628023,3,4,2,9
1.88865142619414,3,5,2,9
0.632626724845467,3,6,2,9
14.0568967017991,3,7,2,9
126.500729837381,3,8,2,9
7.4732435853489,3,9,2,9
0.941485230534861,3,10,2,9
328.02077289915,4,1,2,9
265.309077060978,4,2,2,9
1.20229497232559,4,3,2,9
65.7205198318655,4,4,2,9
3.0669299773933,4,5,2,9
5.33913108586152,4,6,2,9
71.4047509254331,4,7,2,9
5.63158143885637,4,8,2,9
39.3795339933604,4,9,2,9
1.60802921913848,4,10,2,9
27114.321091496,5,1,2,9
15945.5993325896,5,2,2,9
423.953177100435,5,3,2,9
2775.53701076248,5,4,2,9
623.083671609518,5,5,2,9
762.526486935904,5,6,2,9
7579.56932440307,5,7,2,9
6659.80990276665,5,8,2,9
3919.97488612799,5,9,2,9
283.710766322035,5,10,2,9
49677.8487058616,1,1,2,10
59597.7507439092,1,2,2,10
284.575441099805,1,3,2,10
19121.2423280489,1,4,2,10
1125.2613144922,1,5,2,10
1483.08048882613,1,6,2,10
12367.8013665436,1,7,2,10
11472.6908683459,1,8,2,10
1286.64278999557,1,9,2,10
5621.78165438402,1,10,2,10
16167856.4652153,2,1,2,10
3595536.99235305,2,2,2,10
35185.0550825795,2,3,2,10
396055.940037894,2,4,2,10
43644.6962737609,2,5,2,10
131536.64981842,2,6,2,10
489700.876496011,2,7,2,10
1231910.39961857,2,8,2,10
27388.4825857506,2,9,2,10
252680890.461552,2,10,2,10
797.337980973295,3,1,2,10
647.929368035093,3,2,2,10
0.701347083179178,3,3,2,10
65.8418538848268,3,4,2,10
19.3314880918335,3,5,2,10
5.98908659322075,3,6,2,10
60.941508812728,3,7,2,10
626.688538653789,3,8,2,10
7.85167971044846,3,9,2,10
26.6541793890884,3,10,2,10
2003.68666888168,4,1,2,10
3124.58994183863,4,2,2,10
6.82531611739409,4,3,2,10
1301.58546934797,4,4,2,10
33.1914777816516,4,5,2,10
50.566986735888,4,6,2,10
282.147509351981,4,7,2,10
28.9106767440222,4,8,2,10
41.244722140025,4,9,2,10
27.8228900169194,4,10,2,10
169919.657669435,5,1,2,10
186925.779042893,5,2,2,10
1860.06567449309,5,3,2,10
56008.2976732366,5,4,2,10
6757.12789766929,5,5,2,10
7383.13176822822,5,6,2,10
29282.6372012704,5,7,2,10
33402.3515887942,5,8,2,10
4044.864385687,5,9,2,10
7135.64097544576,5,10,2,10
511.067250444012,1,1,3,1
212.254571938091,1,2,3,1
0.616439576928489,1,3,3,1
24.7416586800867,1,4,3,1
1.85794040241989,1,5,3,1
1.17010317211467,1,6,3,1
128.813443688473,1,7,3,1
26.0126294178812,1,8,3,1
0.523850949325698,1,9,3,1
11.3683033900136,1,10,3,1
2576.09372832692,2,1,3,1
449.057227431738,2,2,3,1
2.24635638711328,2,3,3,1
16.9309083929627,2,4,3,1
16.9165030249805,2,5,3,1
6.64392662263782,2,6,3,1
63.6158460860242,2,7,3,1
82.5070586970387,2,8,3,1
0.388271660695421,2,9,3,1
1.89297665235044,2,10,3,1
984839.594395416,3,1,3,1
6589.27549117646,3,2,3,1
0.0416260966880195,3,3,3,1
196.497078834561,3,4,3,1
9.06062684943558,3,5,3,1
189.492271548574,3,6,3,1
815.371968560262,3,7,3,1
634.161078571049,3,8,3,1
20.1306225412094,3,9,3,1
512.189184347895,3,10,3,1
5.10419178677851,4,1,3,1
8.05037643219664,4,2,3,1
0.0109858264938377,4,3,3,1
1.27632849751025,4,4,3,1
0.0504963738812185,4,5,3,1
0.0223527158714037,4,6,3,1
4.52951560455602,4,7,3,1
0.0686341692066061,4,8,3,1
0.0108545294412855,4,9,3,1
0.0631434736996369,4,10,3,1
1633.60049791268,5,1,3,1
519.868300214685,5,2,3,1
0.779014143785553,5,3,3,1
47.2893530194895,5,4,3,1
6.70243210886945,5,5,3,1
1.72042054455832,5,6,3,1
636.097872743451,5,7,3,1
170.409839015785,5,8,3,1
0.876012010142082,5,9,3,1
10.6017297753164,5,10,3,1
8091.70904487794,1,1,3,2
6679.38854016477,1,2,3,2
14.0161801705688,1,3,3,2
1204.14442312936,1,4,3,2
66.7359642318505,1,5,3,2
30.1728226308792,1,6,3,2
3814.99801530871,1,7,3,2
249.7645478581,1,8,3,2
12.8797039281239,1,9,3,2
240.224384926147,1,10,3,2
39515.549962817,2,1,3,2
13912.0384979365,2,2,3,2
75.6358791966104,2,3,3,2
889.851296106911,2,4,3,2
677.782784129969,2,5,3,2
207.952352492434,2,6,3,2
1826.82484063364,2,7,3,2
1065.78753210934,2,8,3,2
9.43913408968189,2,9,3,2
36.5945723135796,2,10,3,2
264419.138206966,3,1,3,2
1365445.70929566,3,2,3,2
48.1506892171832,3,3,3,2
10102.1077294501,3,4,3,2
209.478158416804,3,5,3,2
1533.63573116246,3,6,3,2
10961.1459427326,3,7,3,2
1221.9753451064,3,8,3,2
154.915835969309,3,9,3,2
4242.33004748749,3,10,3,2
87.2753043886662,4,1,3,2
255.690383057089,4,2,3,2
0.301166529368735,4,3,3,2
67.3509366287226,4,4,3,2
1.91294594247891,4,5,3,2
0.612550232734927,4,6,3,2
134.412858360395,4,7,3,2
0.72859471113962,4,8,3,2
0.286759927943959,4,9,3,2
1.18062496101351,4,10,3,2
24963.254431763,5,1,3,2
16413.4864006177,5,2,3,2
25.9571222108749,5,3,3,2
2436.99538978583,5,4,3,2
245.630416241583,5,5,3,2
46.9266617172324,5,6,3,2
18884.4628790749,5,7,3,2
1399.55201186737,5,8,3,2
24.0079091566393,5,9,3,2
209.438997234514,5,10,3,2
1287.24491546973,1,1,3,3
734.460259053124,1,2,3,3
30.9663867908419,1,3,3,3
845.724898946183,1,4,3,3
2424.18258133189,1,5,3,3
92.1821111528748,1,6,3,3
146.20514934214,1,7,3,3
79.0621640520021,1,8,3,3
5.98170434594395,1,9,3,3
173.29798432512,1,10,3,3
33494.6736364555,2,1,3,3
5790.63073528696,2,2,3,3
1074.57127767979,2,3,3,3
1280.86495950539,2,4,3,3
36850.1387577543,2,5,3,3
2608.86224012941,2,6,3,3
402.40303967087,2,7,3,3
2552.75191835655,2,8,3,3
23.7925398443227,2,9,3,3
147.458112047515,2,10,3,3
37742.05053184,3,1,3,3
2248.48816022524,3,2,3,3
114215.815210243,3,3,3,3
8015.49885201203,3,4,3,3
12321.3567486626,3,5,3,3
31.2439681633785,3,6,3,3
200.093238123934,3,7,3,3
18.3909804409765,3,8,3,3
5.52075199813467,3,9,3,3
1681.25666914044,3,10,3,3
21.7427581544051,4,1,3,3
30.1977540656511,4,2,3,3
0.787981906210967,4,3,3,3
50.2632190336719,4,4,3,3
86.6343721081599,4,5,3,3
2.38446975541399,4,6,3,3
5.99794247485106,4,7,3,3
0.385568443812216,4,8,3,3
0.37832532435939,4,9,3,3
1.2988014121758,4,10,3,3
5764.18273991864,5,1,3,3
2292.02266852405,5,2,3,3
149.301383707545,5,3,3,3
2364.16140374519,5,4,3,3
9345.66676111202,5,5,3,3
336.410745876487,5,6,3,3
604.752682290054,5,7,3,3
248.510883802646,5,8,3,3
46.8410579568573,5,9,3,3
386.671922385882,5,10,3,3
914.505410040771,1,1,3,4
235.713202451317,1,2,3,4
1.89231169910788,1,3,3,4
302.477922959405,1,4,3,4
19.0762537915596,1,5,3,4
3.37159407519408,1,6,3,4
284.318672003682,1,7,3,4
14.3880855614588,1,8,3,4
1.16598018091819,1,9,3,4
31.3278190770189,1,10,3,4
5069.57862812555,2,1,3,4
651.539329527733,2,2,3,4
16.284932661031,2,3,3,4
239.365097344347,2,4,3,4
252.823956095434,2,5,3,4
38.8280946637117,2,6,3,4
142.666029437866,2,7,3,4
79.6845963458838,2,8,3,4
1.26346901214733,2,9,3,4
6.83113252034465,2,10,3,4
33290.1228736999,3,1,3,4
2941.7787370459,3,2,3,4
43.0977311261047,3,3,3,4
47349.2801194158,3,4,3,4
315.372173866347,3,5,3,4
518.978392737089,3,6,3,4
1047.93225826195,3,7,3,4
63.7464962989899,3,8,3,4
49.5609783755805,3,9,3,4
1253.28321524282,3,10,3,4
9.12721604942732,4,1,3,4
8.52681119622845,4,2,3,4
0.037919489972322,4,3,3,4
17.7552879206095,4,4,3,4
0.621739601706243,4,5,3,4
0.0693721776120424,4,6,3,4
10.0598545929819,4,7,3,4
0.0431239865284201,4,8,3,4
0.0308905225044501,4,9,3,4
0.212475268825969,4,10,3,4
2924.38758860256,5,1,3,4
601.419644164039,5,2,3,4
4.13307886616239,5,3,3,4
641.044396750703,5,4,3,4
72.6355526709254,5,5,3,4
6.37309052936973,5,6,3,4
1411.02880698825,5,7,3,4
52.9719573063566,5,8,3,4
2.43890568676755,5,9,3,4
31.8588695163804,5,10,3,4
1384.44064631284,1,1,3,5
376.443740110974,1,2,3,5
16.8284779167537,1,3,3,5
1255.39358722663,1,4,3,5
1079.43897840364,1,5,3,5
45.8835383268255,1,6,3,5
305.566284614275,1,7,3,5
58.3462644165838,1,8,3,5
4.1263969182692,1,9,3,5
133.672387863517,1,10,3,5
19851.2522363932,2,1,3,5
3070.32280344665,2,2,3,5
498.744184424837,2,3,3,5
1262.82005184427,2,4,3,5
16328.1715256935,2,5,3,5
1204.53964570894,2,6,3,5
310.374291574334,2,7,3,5
1214.31286036456,2,8,3,5
12.6018739367013,2,9,3,5
78.3677871410598,2,10,3,5
74764.3358497612,3,1,3,5
3721.41134097521,3,2,3,5
31.8056491981654,3,3,3,5
18415.0688232819,3,4,3,5
94914.1094871173,3,5,3,5
219.041395759522,3,6,3,5
2119.14068599677,3,7,3,5
43.723514186151,3,8,3,5
110.950234422106,3,9,3,5
3719.91835743904,3,10,3,5
17.7411176377714,4,1,3,5
14.2155067357351,4,2,3,5
0.413895636979743,4,3,3,5
74.6788829618822,4,4,3,5
38.4352854080105,4,5,3,5
1.14908274663239,4,6,3,5
11.0074107366822,4,7,3,5
0.233322288376779,4,8,3,5
0.212895008194915,4,9,3,5
1.03667547124389,4,10,3,5
5071.36209909065,5,1,3,5
1210.44697345574,5,2,3,5
73.6496584862507,5,3,3,5
2919.76373426252,5,4,3,5
4159.00865607127,5,5,3,5
156.771462763359,5,6,3,5
1427.69892930165,5,7,3,5
172.850907788144,5,8,3,5
23.7786941761852,5,9,3,5
228.928748526869,5,10,3,5
948.957366923585,1,1,3,6
1459.33989397443,1,2,3,6
2.37301181175682,1,3,3,6
328.299126746601,1,4,3,6
14.3320605039175,1,5,3,6
5.31632165766632,1,6,3,6
187.02396945922,1,7,3,6
18.1438770201605,1,8,3,6
1.72892870425402,1,9,3,6
41.3381739073893,1,10,3,6
4629.26364024772,2,1,3,6
3042.13535129377,2,2,3,6
16.3773804727661,2,3,3,6
252.106158866361,2,4,3,6
151.56298149947,2,5,3,6
41.9639792484483,2,6,3,6
111.831284687869,2,7,3,6
132.683099795592,2,8,3,6
1.67128950938744,2,9,3,6
6.83340704194728,2,10,3,6
41376.6022459905,3,1,3,6
11631.8083351996,3,2,3,6
0.0302650574324286,3,3,3,6
3472.49368357311,3,4,3,6
142.853896017927,3,5,3,6
110374.465045632,3,6,3,6
1060.02711069083,3,7,3,6
58.9985305326983,3,8,3,6
4.05434940269073,3,9,3,6
1177.69003709524,3,10,3,6
11.0258140669313,4,1,3,6
56.5443026460301,4,2,3,6
0.052463324951594,4,3,3,6
18.9809934544296,4,4,3,6
0.413577647903555,4,5,3,6
0.0961832363438858,4,6,3,6
5.82992001664944,4,7,3,6
0.0637900588158694,4,8,3,6
0.0358771266707518,4,9,3,6
0.196239135747943,4,10,3,6
2690.39560458436,5,1,3,6
3587.44980034253,5,2,3,6
5.45323004640445,5,3,3,6
671.905315254625,5,4,3,6
50.6318113609643,5,5,3,6
7.7927917338254,5,6,3,6
784.495746654852,5,7,3,6
64.5431576581401,5,8,3,6
2.74922757186577,5,9,3,6
32.300225381943,5,10,3,6
12645.603126106,1,1,3,7
10587.5450394053,1,2,3,7
46.3879711266346,1,3,3,7
3692.86962884152,1,4,3,7
218.370964881527,1,5,3,7
135.638372114248,1,6,3,7
59160.4976610693,1,7,3,7
1414.17160838301,1,8,3,7
82.6217765655249,1,9,3,7
851.275721045223,1,10,3,7
42623.2160928656,2,1,3,7
21608.3495085991,2,2,3,7
272.337488407795,2,3,3,7
2478.57279556139,2,4,3,7
1937.88413545401,2,5,3,7
854.66156460662,2,6,3,7
26036.3062841174,2,7,3,7
3935.3256930403,2,8,3,7
26.7444274208004,2,9,3,7
131.55120604496,2,10,3,7
240438.231512172,3,1,3,7
37265.807872689,3,2,3,7
5.7605458766079,3,3,3,7
13809.9798825175,3,4,3,7
398.614136699374,3,5,3,7
426.906878043249,3,6,3,7
790993.547436023,3,7,3,7
28379.8564249293,3,8,3,7
264.27213753927,3,9,3,7
22985.1087828438,3,10,3,7
184.768365495014,4,1,3,7
363.565318978398,4,2,3,7
1.51930226725265,4,3,3,7
196.742820071102,4,4,3,7
6.18050035626296,4,5,3,7
3.9917421650657,4,6,3,7
2150.07498970864,4,7,3,7
3.94829627974557,4,8,3,7
2.29315388938192,4,9,3,7
7.16117578864188,4,10,3,7
43167.355515261,5,1,3,7
26782.1137581592,5,2,3,7
103.945980265117,5,3,3,7
7983.6534726674,5,4,3,7
1002.39949634741,5,5,3,7
279.447135124559,5,6,3,7
305051.324102457,5,7,3,7
7995.44086643425,5,8,3,7
218.626572853316,5,9,3,7
1100.61029342098,5,10,3,7
1963.56300155479,1,1,3,8
1118.44854118967,1,2,3,8
21.2900716729669,1,3,3,8
295.973224303948,1,4,3,8
65.8457346299459,1,5,3,8
137.430420714759,1,6,3,8
789.24095904969,1,7,3,8
18478.5727662804,1,8,3,8
17.264814816179,1,9,3,8
179.435162678657,1,10,3,8
6124.02561475422,2,1,3,8
3629.77782083547,2,2,3,8
97.0391342962922,2,3,3,8
185.384485103447,2,4,3,8
281.614713785813,2,5,3,8
439.327497797777,2,6,3,8
799.244890943738,2,7,3,8
45303.5471728292,2,8,3,8
4.27187714505609,2,9,3,8
33.9878507330471,2,10,3,8
17857.4767033625,3,1,3,8
3974.98728787467,3,2,3,8
0.0306593917879007,3,3,3,8
636.2765816901,3,4,3,8
6.56400143327051,3,5,3,8
5.91350646114032,3,6,3,8
951.438146174494,3,7,3,8
620458.653618427,3,8,3,8
25.2347177243422,3,9,3,8
2133.1194030315,3,10,3,8
27.8107652846546,4,1,3,8
34.1758230408729,4,2,3,8
0.539183930145782,4,3,3,8
12.6012963566345,4,4,3,8
0.991739380527658,4,5,3,8
2.08568386768575,4,6,3,8
26.6479183059277,4,7,3,8
45.9228623937518,4,8,3,8
0.426555060928238,4,9,3,8
1.10403645626773,4,10,3,8
8315.64042215812,5,1,3,8
3472.96112375459,5,2,3,8
25.5155597106068,5,3,3,8
605.246023756461,5,4,3,8
179.438076209934,5,5,3,8
221.631982916229,5,6,3,8
3915.54180334375,5,7,3,8
129408.690729607,5,8,3,8
29.9388570376751,5,9,3,8
283.208762702104,5,10,3,8
636.587538403208,1,1,3,9
260.558500455396,1,2,3,9
1.1727532508436,1,3,3,9
172.598772896084,1,4,3,9
8.9591184502028,1,5,3,9
2.0702371329903,1,6,3,9
67.6493287541005,1,7,3,9
13.7720466038111,1,8,3,9
6.0732879983931,1,9,3,9
20.1638746948224,1,10,3,9
3488.81158878745,2,1,3,9
626.514359966199,2,2,3,9
8.72518023014016,2,3,3,9
135.919736040863,2,4,3,9
112.46391086755,2,5,3,9
20.9000769947122,2,6,3,9
44.251882333955,2,7,3,9
68.5598689676172,2,8,3,9
5.67860603849536,2,9,3,9
4.26457610917109,2,10,3,9
49367.6977342803,3,1,3,9
2757.56151444323,3,2,3,9
0.0199574068747909,3,3,3,9
1231.49495150618,3,4,3,9
44.4138289416846,3,5,3,9
10.2082962271394,3,6,3,9
165.649706760473,3,7,3,9
52.1018421822957,3,8,3,9
206899.004504999,3,9,3,9
1452.55827395451,3,10,3,9
6.36157098807886,4,1,3,9
9.83714938802669,4,2,3,9
0.0224646391738433,4,3,3,9
10.1034462997049,4,4,3,9
0.282015639737371,4,5,3,9
0.0387357366844058,4,6,3,9
2.20859530364738,4,7,3,9
0.0394939626278228,4,8,3,9
0.192197623427261,4,9,3,9
0.123301079835679,4,10,3,9
2003.82579766259,5,1,3,9
648.8581020363,5,2,3,9
2.36780333239062,5,3,3,9
361.916813266206,5,4,3,9
33.3040804809036,5,5,3,9
3.48017103603105,5,6,3,9
300.076437744281,5,7,3,9
68.4973468191475,5,8,3,9
16.3515537367611,5,9,3,9
18.8478450733996,5,10,3,9
7606.88370152229,1,1,3,10
3618.91727987084,1,2,3,10
12.0679317826357,1,3,3,10
1530.98731892309,1,4,3,10
31.534937485432,1,5,3,10
21.2421318670998,1,6,3,10
369.833429319438,1,7,3,10
315.010290448356,1,8,3,10
14.5631974250545,1,9,3,10
1973.89062937203,1,10,3,10
39530.7500469354,2,1,3,10
8091.36682072474,2,2,3,10
59.1828240118426,2,3,3,10
1174.2708335487,2,4,3,10
219.089732873381,2,5,3,10
147.210873628391,2,6,3,10
304.760548733092,2,7,3,10
1094.81486572851,2,8,3,10
13.5903385639462,2,9,3,10
679.810260415709,2,10,3,10
266250.559837315,3,1,3,10
18275.9174630896,3,2,3,10
1.18885139169381,3,3,3,10
6267.63544279861,3,4,3,10
22.7001553464242,3,5,3,10
554.327784567311,3,6,3,10
854.015688846122,3,7,3,10
3306.98974653524,3,8,3,10
1930.89499380585,3,9,3,10
8736306.6737923,3,10,3,10
78.5820242397486,4,1,3,10
137.835778374401,4,2,3,10
0.216397591742993,4,3,3,10
88.6763601080573,4,4,3,10
0.712967422946186,4,5,3,10
0.356920194614379,4,6,3,10
10.2805618048762,4,7,3,10
0.846012667048238,4,8,3,10
0.364741290092753,4,9,3,10
28.2482499847157,4,10,3,10
23810.5026689095,5,1,3,10
8938.24984289391,5,2,3,10
20.1086666952745,5,3,3,10
3150.08757964985,5,4,3,10
103.15433903104,5,5,3,10
28.8983095026836,5,6,3,10
1309.38748278446,5,7,3,10
1940.71713226315,5,8,3,10
30.198620784241,5,9,3,10
2656.82823716623,5,10,3,10
632.418916215358,1,1,4,1
226.369647344755,1,2,4,1
0.929118858403705,1,3,4,1
83.041143197731,1,4,4,1
2.12223237250368,1,5,4,1
10.8147809288027,1,6,4,1
88.7779328474307,1,7,4,1
22.1857610042324,1,8,4,1
1.3163252666037,1,9,4,1
19.6570828728554,1,10,4,1
10939.5805230493,2,1,4,1
752.087923210833,2,2,4,1
4.91583881784896,2,3,4,1
58.2513888980081,2,4,4,1
13.7911777116979,2,5,4,1
59.5532255337637,2,6,4,1
69.0128843447623,2,7,4,1
129.675670269033,2,8,4,1
2.07756831196634,2,9,4,1
5.50553271170254,2,10,4,1
18.9843128490976,3,1,4,1
4.95467692940256,3,2,4,1
0.0014001713943803,3,3,4,1
1.15053696925168,3,4,4,1
0.0374988931564414,3,5,4,1
0.0378157613215356,3,6,4,1
0.617377854334678,3,7,4,1
5.57450727608502,3,8,4,1
0.00900230406337586,3,9,4,1
0.189042226171438,3,10,4,1
387454.008130227,4,1,4,1
30431.8764666966,4,2,4,1
457.981063142661,4,3,4,1
2346.05314386987,4,4,4,1
435.381245060553,4,5,4,1
480.41084145655,4,6,4,1
7047.36422010639,4,7,4,1
116.202095080035,4,8,4,1
1383.02048215028,4,9,4,1
995.335744077784,4,10,4,1
4016.23411990834,5,1,4,1
817.399058379362,5,2,4,1
1.70692083615939,5,3,4,1
202.391649475797,5,4,4,1
8.61810851546981,5,5,4,1
29.9758621399287,5,6,4,1
421.693746873626,5,7,4,1
105.536029609643,5,8,4,1
3.20927117274168,5,9,4,1
25.5382884274381,5,10,4,1
1531.48524123797,1,1,4,2
2275.98815024807,1,2,4,2
4.64229656634752,1,3,4,2
694.458674476654,1,4,4,2
15.1510525761694,1,5,4,2
60.150943893566,1,6,4,2
442.217874955746,1,7,4,2
130.561796656676,1,8,4,2
5.76454668821386,1,9,4,2
86.8928852894128,1,10,4,2
20367.8269247919,2,1,4,2
6559.5720856654,2,2,4,2
31.1389590166819,2,3,4,2
480.654449897305,2,4,4,2
92.0899144435229,2,5,4,2
332.353839218581,2,6,4,2
304.356441713795,2,7,4,2
641.073703172782,2,8,4,2
7.39928250311556,2,9,4,2
19.5375820401903,2,10,4,2
48.1425842078641,3,1,4,2
49.5894383104922,3,2,4,2
0.0092921111388543,3,3,4,2
9.78411016281774,3,4,4,2
0.246965953740118,3,5,4,2
0.227501365530613,3,6,4,2
3.20548190215488,3,7,4,2
32.3960672083677,3,8,4,2
0.0418267354828491,3,9,4,2
0.675733059641272,3,10,4,2
65543.9193427988,4,1,4,2
701567.883362768,4,2,4,2
2123.85324048301,4,3,4,2
52867.4379752631,4,4,4,2
2165.56497296499,4,5,4,2
2264.5652912864,4,6,4,2
18868.5677655617,4,7,4,2
466.140519272586,4,8,4,2
2013.09726664923,4,9,4,2
1448.97173354836,4,10,4,2
7948.28019929349,5,1,4,2
8298.61177872664,5,2,4,2
12.6197132781392,5,3,4,2
1701.9788289187,5,4,4,2
58.6340887873935,5,5,4,2
164.319464430943,5,6,4,2
1997.90605397703,5,7,4,2
613.820744690486,5,8,4,2
13.6891398965908,5,9,4,2
96.8535426893632,5,10,4,2
62.7403441170934,1,1,4,3
81.2960260691354,1,2,4,3
0.245127904777765,1,3,4,3
45.9515179493343,1,4,4,3
0.861013496562503,1,5,4,3
5.46584991969429,1,6,4,3
12.1174015488379,1,7,4,3
9.68442205046285,1,8,4,3
0.365834094288495,1,9,4,3
6.69370874556452,1,10,4,3
829.773550509003,2,1,4,3
242.694393395348,2,2,4,3
1.80260486703777,2,3,4,3
31.8476489514582,2,4,4,3
5.47151086248743,2,5,4,3
29.3594263954947,2,6,4,3
9.87127616401974,2,7,4,3
40.3149812616659,2,8,4,3
0.476283487729002,2,9,4,3
1.8621477026381,2,10,4,3
2.07574451446648,3,1,4,3
1.77194368746214,3,2,4,3
0.000529641034851331,3,3,4,3
0.654390571010208,3,4,4,3
0.0149275251435712,3,5,4,3
0.0185726255673946,3,6,4,3
0.0987811557049833,3,7,4,3
2.56301040096143,3,8,4,3
0.00268750718985276,3,9,4,3
0.082144406416631,3,10,4,3
2299.56291003778,4,1,4,3
4744.8346714659,4,2,4,3
41930.314222973,4,3,4,3
4048.54440856547,4,4,4,3
97.3849788088495,4,5,4,3
15.5042284570623,4,6,4,3
357.58812933843,4,7,4,3
19.5110658937237,4,8,4,3
108.109210549786,4,9,4,3
279.860655992313,4,10,4,3
318.721556019375,5,1,4,3
296.475346608607,5,2,4,3
0.684992923675674,5,3,4,3
113.970572508392,5,4,4,3
3.37103133481078,5,5,4,3
15.5026626088315,5,6,4,3
50.2779812598609,5,7,4,3
46.8045136981814,5,8,4,3
0.922628140878274,5,9,4,3
8.20381046899093,5,10,4,3
175.4706989663,1,1,4,4
289.715948023925,1,2,4,4
0.638319517618006,1,3,4,4
101.90251046803,1,4,4,4
2.25373672037791,1,5,4,4
15.7620973081541,1,6,4,4
40.0991706769335,1,7,4,4
21.6571018887018,1,8,4,4
1.07136681535509,1,9,4,4
17.018366212668,1,10,4,4
2199.95637070548,2,1,4,4
836.84410080953,2,2,4,4
4.5928884865578,2,3,4,4
70.5306667901422,2,4,4,4
13.9123824552128,2,5,4,4
83.9983292151732,2,6,4,4
30.8316642066333,2,7,4,4
97.6307838560684,2,8,4,4
1.36165149112551,2,9,4,4
4.59519709548522,2,10,4,4
5.62585070031737,3,1,4,4
6.31169961772414,3,2,4,4
0.00138913891959944,3,3,4,4
1.4403756115484,3,4,4,4
0.0385097140858538,3,5,4,4
0.0539452199444081,3,6,4,4
0.311369011720244,3,7,4,4
5.57863419548691,3,8,4,4
0.00770792462710762,3,9,4,4
0.193304878408183,3,10,4,4
4867.34399996866,4,1,4,4
6875.29879798076,4,2,4,4
929.398168375788,4,3,4,4
134411.230551511,4,4,4,4
973.72253690084,4,5,4,4
969.392790059787,4,6,4,4
1847.85978321711,4,7,4,4
21.863930744128,4,8,4,4
279.426332455469,4,9,4,4
605.511333126471,4,10,4,4
866.292383662075,5,1,4,4
1056.54215001256,5,2,4,4
1.79558542347652,5,3,4,4
250.530437581089,5,4,4,4
8.82804309720309,5,5,4,4
44.8111049333997,5,6,4,4
169.066985600697,5,7,4,4
103.45757916393,5,8,4,4
2.68829000496233,5,9,4,4
20.4605028508618,5,10,4,4
119.837956624664,1,1,4,5
151.426676164298,1,2,4,5
0.531361492947048,1,3,4,5
108.7609626936,1,4,4,5
1.92139983392227,1,5,4,5
13.2950545305537,1,6,4,5
21.714892119593,1,7,4,5
16.8625600690837,1,8,4,5
0.650914591163614,1,9,4,5
12.6711597381867,1,10,4,5
1552.78575946484,2,1,4,5
459.228451363982,2,2,4,5
4.0478216631289,2,3,4,5
75.383616250897,2,4,4,5
12.4069125176048,2,5,4,5
71.2503546981843,2,6,4,5
18.3130567346028,2,7,4,5
70.6759440464103,2,8,4,5
0.846990131148306,2,9,4,5
3.34533155407318,2,10,4,5
4.04425761416531,3,1,4,5
3.29713407751136,3,2,4,5
0.00118885026274072,3,3,4,5
1.55214054968478,3,4,4,5
0.0340446720992283,3,5,4,5
0.0444801419397835,3,6,4,5
0.183478514096402,3,7,4,5
4.24478706659206,3,8,4,5
0.00491223105839985,3,9,4,5
0.14458067760742,3,10,4,5
4280.1431897184,4,1,4,5
8943.84433054751,4,2,4,5
21.0578769790734,4,3,4,5
8506.34296304173,4,4,4,5
37827.0078572259,4,5,4,5
34.8091766876217,4,6,4,5
657.936180257499,4,7,4,5
35.4641788428648,4,8,4,5
204.308218819662,4,9,4,5
532.074041633065,4,10,4,5
594.022038772734,5,1,4,5
552.488161195111,5,2,4,5
1.52102524249846,5,3,4,5
270.678870898765,5,4,4,5
7.58510055273631,5,5,4,5
37.9685798785699,5,6,4,5
87.280362231895,5,7,4,5
79.2506133235655,5,8,4,5
1.6219251276864,5,9,4,5
15.1304934113306,5,10,4,5
253.314004707886,1,1,4,6
341.619802470767,1,2,4,6
1.08682010026944,1,3,4,6
164.419858451645,1,4,4,6
4.45563760045723,1,5,4,6
71.8700711538365,1,6,4,6
45.9212559861497,1,7,4,6
32.7408034964385,1,8,4,6
1.45082987862528,1,9,4,6
24.5588821481165,1,10,4,6
3236.42200562018,2,1,4,6
1010.35355788755,2,2,4,6
8.87857495147639,2,3,4,6
113.600448815695,2,4,4,6
28.5719975667815,2,5,4,6
372.785724441031,2,6,4,6
38.346462904719,2,7,4,6
141.929514248049,2,8,4,6
1.71696024455596,2,9,4,6
6.19119505935463,2,10,4,6
8.07149963589155,3,1,4,6
7.43903695222693,3,2,4,6
0.00288674596981395,3,3,4,6
2.32293586237832,3,4,4,6
